smi,adduct,ccs
CC1c2ccsc2CCN1CN1C(=O)NC(Cc2ccccc2)(Cc2ccccc2)C1=O,[M-H]-,207.75
Cc1cc(C(=O)Nc2ccc(I)cc2)on1,[M+H]+,161.16
C=CCN1C(=O)C(=O)N(Cc2ccccc2Cl)C1=O,[M-H]-,167.6
CC(Sc1nncs1)C(=O)Nc1cc(Cl)ccc1Cl,[M-H]-,170.05
Cc1n[nH]c(C)c1S(=O)(=O)NCc1cccnc1,[M-H]-,154.85
CC(C)c1ccccc1-n1c(S)nc2ccccc2c1=O,[M-H]-,168.05
CCOc1ccc(-c2n[nH]c(=S)n2CC(=O)NCC2(c3ccccc3)CC2)cc1,[M+Na]+,206.39
CCCn1c(SCC(=O)c2c(C)c(C)cc(C)c2C)n[nH]c1=O,[M+H]+,185.07
O=C(O)CCc1ccc2ccccc2n1,[M+H]+,140.42
O=C(OCC(=O)c1ccc[nH]1)c1ccc(Cl)c(Cl)c1,[M-H]-,165.39
CC(Sc1nc(-c2ccco2)c(C#N)c(=O)[nH]1)C(=O)c1ccccc1,[M+H]+,183.82
CCc1ccc(-c2nc(S)n(CN3CCN(S(=O)(=O)c4cccs4)CC3)n2)cc1,[M+Na]+,198.22
COc1ccccc1OCC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,[M+H]+,191.1
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1S(=O)(=O)N(C)C,[M+Na]+,203.91
O=C(c1cc(Cl)ccn1)N1CCc2[nH]c3ccc(Br)cc3c2C1,[M+H]+,185.46
COc1ccc(CN(Cc2cccs2)C(=O)c2ccc(-n3cncn3)cc2)cc1OC,[M+H]+,202.67
CC1CN(Cn2nc(C3CC3)n(-c3ccccc3)c2=S)C(C)CO1,[M-H]-,182.65
CN(Cc1cnn(Cc2ccccc2)c1)C(=O)CCc1nc(-c2ccsc2)no1,[M+H]+,188.45
COc1cc(Br)c(S(=O)(=O)Nc2ccc(Br)cc2C)cc1OC,[M-H]-,184.44
CN(C)S(=O)(=O)c1cccc(C(=O)NN2CCCCC2)c1,[M+H]+,181.44
CCCCn1c(=O)[nH]c(=O)c2c1nc(COC(=O)Cc1ccccc1)n2CCC,[M+H]+,192.34
Cc1ccc(S(=O)(=O)N2CCCC(C(=O)N3CCOCC3)C2)cc1,[M+Na]+,192.03
C=CCn1c(SCc2nnc(-c3ccco3)o2)nnc1C1CCCCC1,[M+Na]+,200.75
COc1ccc(S(=O)(=O)N2CCCC2C(=O)NCCC2=CCCCC2)cc1,[M+Na]+,203.51
CN(Cc1nc2ccsc2c(=O)[nH]1)C(=O)c1ccccc1-c1ncc(-c2ccccc2)o1,[M+H]+,205.11
OC(CNCCc1ccc(Cl)cc1Cl)COc1ccccc1,[M-H]-,175.67
O=C(Cc1nc2ccccc2[nH]1)c1ccc(Br)cc1,[M-H]-,165.19
COc1ccc(CCSc2nc3ncccn3n2)cc1,[M+Na]+,165.95
Cc1ccc(NC(=O)CN(C)C(=O)c2ccc(S(=O)(=O)N3CCCC(C)C3)cc2)cc1,[M-H]-,208.29
NC1=Nc2nc3ccccc3n2C(c2c[nH]c3ccccc23)N1,[M-H]-,171.65
O=C(OCc1csc(-c2ccccc2)n1)C1CC(=O)N(Cc2ccco2)C1,[M-H]-,187.86
Fc1ccc(C2=CC(c3ccc4c(c3)OCO4)n3nnnc3N2)cc1,[M+H]+,181.48
O=C(NCc1ccccc1OC(F)F)Nc1ccccc1,[M+Na]+,172.0
CC1CCN(C(=O)COC(=O)c2cc(Cl)c[nH]2)CC1,[M+Na]+,178.86
CCn1c(-c2ccccc2)nn(CN(C)C2CCS(=O)(=O)C2)c1=S,[M+H]+,182.17
O=C(O)CCc1ncc(-c2ccccc2)o1,[M+H]+,147.84
Cc1sc(NC(=O)C2CC2)c(C(=O)OCC(=O)c2cccs2)c1C,[M+Na]+,193.93
CCOc1ccc(N2C(=O)C(=O)N(CC(=O)NC)C2=O)cc1OCC,[M+Na]+,201.52
O=C(NCC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccco1,[M-H]-,184.19
CCOc1cc(C=C2C(=O)Nc3ccc(Cl)cc32)ccc1OCC(=O)N1CCOCC1,[M-H]-,212.86
O=C(OCc1cc(Cl)c2c(c1)OCCO2)c1ccc(S(=O)(=O)NC2CC2)cc1,[M+Na]+,210.86
O=S(=O)(NC(c1ccccc1)c1ccc(OC(F)F)cc1)c1ccc2c(c1)OCCO2,[M-H]-,197.86
CC(C)CCCCCCCCC[C@@H]1CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O1,[M+H]+,333.5
CCc1ccccc1NC(=O)CN(C)C(=O)CN1CCN(c2cccc(C)c2C)CC1,[M-H]-,212.52
Cc1ccc(C2NC(N)=Nc3nc4ccccc4n32)c(C)c1,[M+H]+,169.48
CCCNC(=O)c1cc(C(C)C)nc2c1c(=O)[nH]c(=O)n2CC,[M+Na]+,192.14
Cn1c(-c2ccc(C(C)(C)C)cc2)nn(CN2CCN(c3cnccn3)CC2)c1=S,[M-H]-,218.03
CC(=O)C1=C(C)Nc2ncnn2C1c1cccs1,[M+H]+,156.89
Cc1ccc(C(=O)NCC(=O)N2CCN(Cc3nc4ccccc4s3)CC2)s1,[M-H]-,215.0
CN(C(=O)COC(=O)C(O)(c1ccccc1)c1ccccc1)C1CCCCC1,[M-H]-,192.23
COCCn1c(=O)[nH]c(=O)c2c(C(F)(F)F)cc(-c3cccc(OC)c3)nc21,[M-H]-,187.66
COc1cc(NS(=O)(=O)c2ccccc2Cl)c(OC)cc1Cl,[M-H]-,173.1
O=C(NCCOc1ccccc1)c1ccc(C(F)(F)F)cc1,[M-H]-,181.92
COCC(C)NC(=O)c1cc(OC)c(OCC(N)=O)c(OC)c1,[M-H]-,184.83
Cc1nn(-c2cccc(Cl)c2)nc1C(=O)N(Cc1nc2ccccc2c(=O)[nH]1)CC1CCCO1,[M+Na]+,220.15
Cc1ccc(N2C(=O)C3C(c4ccccc4)OC4(C(=O)c5ccccc5C4=O)C3C2=O)c(Br)c1,[M-H]-,211.42
Cc1ccc(OCc2nnc(SCC(=O)C34CC5CC(CC(C5)C3)C4)[nH]2)cc1,[M+Na]+,204.03
C=CCNS(=O)(=O)c1ccc2c(c1)CCC(=O)N2,[M+H]+,168.77
CCN(C(=O)COC(=O)c1ccc(OC)cc1OC)c1ccccc1,[M+Na]+,191.49
CC1CCC2(CC1)NC(=O)N(Cc1ccc(F)cc1Cl)C2=O,[M+H]+,172.23
CC(=O)NC(C(=O)Nc1ccc(Cl)cc1C)C(C)C,[M-H]-,166.44
O=S(=O)(Nc1nc2ccccc2nc1N1CCOCC1)c1ccccc1C(F)(F)F,[M+Na]+,196.37
Cc1ccc(NC(=O)Nc2ccncc2)cc1NC(=O)Nc1ccncc1,[M-H]-,197.3
CC(=O)c1ccc(OCc2cc(=O)n3ccsc3n2)cc1,[M+Na]+,169.1
CN(Cc1nc2ccccc2c(=O)[nH]1)C(=O)c1ccc2ccccc2n1,[M-H]-,185.12
Cn1c(=O)c2c(ncn2CC(=O)c2ccc3c(c2)CCC3)n(C)c1=O,[M-H]-,186.13
CCOc1ccc(C(C)=O)cc1CSc1nnc(-c2ccc3c(c2)OCO3)o1,[M-H]-,186.61
CCCc1n[nH]c(=S)n1CC(=O)Nc1ccc(N2CCCC2)cc1,[M-H]-,192.29
CC(=O)NCCCc1ccc(C(=O)Cn2cc(C(F)(F)F)ccc2=O)cc1,[M+Na]+,192.47
COC(=O)c1cc(OC)c(OC)cc1NC(=O)CN1CSCC1=O,[M+H]+,186.44
COCCn1c(=C(C#N)C(=O)C(C)(C)C)sc(=Cc2ccc(Cl)cc2Cl)c1=O,[M+H]+,206.18
CCCN1C(=O)C(=Cc2ccc(N3CCOCC3)cc2)NC1=S,[M+H]+,195.23
Cc1ccc(C)c(OCc2nnc(SC3CCOC3=O)o2)c1,[M-H]-,176.51
CC(C)(C)c1ccc(-c2nnc(SCC(=O)NCc3ccco3)n2Cc2ccco2)cc1,[M-H]-,206.93
COc1cc(C2NC(N)=Nc3nc4ccccc4n32)cc2c1OCO2,[M+H]+,177.97
O=C(c1ccccc1-c1ncc(-c2ccccc2F)o1)N1CCC1,[M+H]+,175.35
Cc1oc(-c2cccs2)nc1COC(=O)c1cccc(N2CCCS2(=O)=O)c1,[M+Na]+,196.72
CCCNc1nc2c(c(=O)[nH]c(=O)n2C)n1CCC(C)C,[M+H]+,175.99
CCCc1cc(O)nc(SCC(=O)N2CCCC2=O)n1,[M+Na]+,174.32
Cc1ccc(CC(=O)NCCN(C)c2ccccc2)cc1,[M+H]+,173.8
Cn1c(=O)c2c(SCc3nccn3Cc3ccccc3)nc(C(C)(C)C)nc2n(C)c1=O,[M-H]-,205.21
C#CCNC(=O)CCc1nc2ccccc2c(=O)[nH]1,[M+H]+,161.99
Cc1cc(C(=O)Nc2ccc(Cl)cc2F)on1,[M+H]+,154.58
CCC(C)NC(=O)c1cc(S(=O)(=O)N2CCCCC2)ccc1Br,[M+Na]+,196.46
COc1ccc(COCC(O)CN2C(=O)NC(C)(c3ccc(Br)cc3)C2=O)cc1,[M+Na]+,208.54
O=S(=O)(Nc1ccccc1)c1ccc(NS(=O)(=O)c2ccccc2OC(F)(F)F)cc1,[M-H]-,193.39
Cc1ccc(NC(=O)CC2C(=O)Nc3ccccc3N2CC(=O)NCC2CCCO2)cc1,[M-H]-,208.33
CCC(C)NC(=O)C1CCCN1S(=O)(=O)c1ccccc1F,[M+Na]+,177.99
CCC(C)C(NS(=O)(=O)c1ccc(C)cc1)C(=O)OC,[M+Na]+,179.18
CCOc1cccc(C2NC(N)=Nc3nc4ccccc4n32)c1OC(F)F,[M+Na]+,190.77
CN(Cc1nc2ccccc2c(=O)[nH]1)Cc1nc2scc(-c3cccs3)c2c(=O)[nH]1,[M-H]-,200.8
CC1CCN(CC(=O)Nc2ncc(Cc3ccccc3Cl)s2)CC1,[M-H]-,196.89
CN(Cc1ccc2c(c1)OCO2)S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,[M-H]-,176.21
CCn1[nH]ccc1=NC(=O)c1ccc(OCc2c(C)noc2C)c(OC)c1,[M+H]+,186.75
CC(SC1=NNC(=C2C=Nc3ccccc32)N1c1ccccc1)C(N)=O,[M-H]-,190.2
CN(C(=O)C1CCCN(c2cnccn2)C1)C(c1ccccc1)c1ccccc1,[M-H]-,197.59
CC(C)(C)NCCCNC(C)(C)C,[M+H]+,146.08
C=CCn1c(=C(C#N)C#N)sc(=Cc2ccccc2)c1=O,[M+H]+,173.9
CN(C)c1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1,[M-H]-,172.33
O=C(Cc1ccc(S(=O)(=O)N2CCCCC2)s1)NC1CCCCC1,[M-H]-,196.47
Cn1c(=O)c2ccccc2n2c(CN3CCC(c4nc5ccccc5s4)CC3)nnc12,[M+Na]+,206.24
COCc1c(C(=O)Nc2nc(-c3ccc(C)o3)cs2)oc2ccccc12,[M-H]-,188.94
NC(=O)COC(=O)C1c2ccccc2Oc2ccccc21,[M-H]-,163.24
COc1cc(C(=O)O)cc2c1OCCO2,[M+H]+,141.15
Cc1ccc(C(NS(=O)(=O)c2cc(F)cc(F)c2)C2CC2)cc1,[M-H]-,171.23
Cc1nc(-c2ccc(F)cc2)sc1C(=O)N(C)CCc1ccccn1,[M+H]+,188.65
Cc1ccc(C=Cc2nc(S)n(CN(C)Cc3c(F)cccc3Cl)n2)o1,[M-H]-,192.31
CCN(Cc1ccc2c(c1)OCO2)C(=O)c1ccc2c(c1)NC(=O)CS2,[M-H]-,187.56
CN(C(=O)c1cccs1)c1ccccc1C(=O)N1CCN(Cc2ccccc2)CC1,[M-H]-,205.12
CCNS(=O)(=O)c1ccc(C#N)cc1,[M+H]+,149.24
O=C(CSc1nnc(Cc2cccs2)n1Cc1ccco1)c1ccccc1,[M-H]-,183.35
CCN(CC)S(=O)(=O)c1ccc2nc[nH]c2c1,[M-H]-,152.3
Cc1nc2ccc(NC(=O)c3ccc4c(c3)OCO4)cc2s1,[M+H]+,177.89
Cc1nn(-c2cccc(Cl)c2)nc1C(=O)N(Cc1nc2ccccc2c(=O)[nH]1)CC1CCCO1,[M-H]-,214.77
CCCc1n[nH]c(=S)n1CC(=O)Nc1ccc(N2CCCC2)cc1,[M+Na]+,215.44
NC1=Nc2nc3ccccc3n2C(c2ccccc2N2CCCC2)N1,[M+H]+,178.61
Cc1cc(C(=O)Nc2cccc(F)c2)on1,[M-H]-,144.88
Cc1cc(S(=O)(=O)Nc2cccc(S(=O)(=O)Nc3ccccc3Cl)c2)c(C)s1,[M-H]-,194.36
CCCCOc1ccc(C(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)cc1,[M-H]-,212.3
CCOc1ccc(CN(C)Cn2[nH]c(C=Cc3ccc(C)o3)nc2=S)cc1,[M-H]-,187.35
CN(C)C(CNC(=O)C(Cc1ccccc1)NC(=O)c1ccco1)c1ccco1,[M-H]-,199.31
NS(=O)(=O)c1cc(C(=O)Nc2cccc(Cl)c2)ccc1Cl,[M-H]-,174.17
CS(=O)(=O)NC1CCN(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,[M-H]-,183.48
CNC(=O)NC(=O)Cn1cnc2sc(-c3ccccc3)cc2c1=O,[M+Na]+,194.93
O=C(C(Oc1ccc(-c2nnco2)cc1)c1ccccc1)N1CCCC1,[M+H]+,188.33
S=c1n(-c2ccccc2)cnn1CN1CCN(Cc2cccs2)CC1,[M-H]-,195.44
CC1CCC(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)CC1,[M+H]+,185.51
CC1CCC2(CC1)NC(=O)N(Cc1nnc(-c3ccccc3)o1)C2=O,[M+Na]+,197.15
O=C(Cc1ccc2c(c1)OCCO2)Nc1ccccc1Cc1ccccc1,[M+Na]+,182.78
Cc1ccsc1CN(C)Cc1nc2scc(-c3ccccc3)c2c(=O)[nH]1,[M+Na]+,199.39
CCCN(S(=O)(=O)c1ccc(C)cc1)S(=O)(=O)c1ccc(Cl)cc1,[M+Na]+,193.91
CCOc1ccc(OCCSc2nc3ccccc3c(=O)[nH]2)cc1,[M+H]+,182.27
COc1ccc(Cl)cc1CN(C)CN1C(=O)NC2(CCCC2)C1=O,[M-H]-,191.33
O=C(Nc1ccc(Cl)c(Cl)c1)OCc1cccs1,[M-H]-,166.13
CCN1CCCC1CNC(=O)c1ccc2ccccc2c1,[M+H]+,171.54
CC(=O)Nc1cccc(C(=O)NCCN(C(C)C)C(C)C)c1,[M+Na]+,186.5
O=C(O)/C=C/c1sc2ccccc2c1Cl,[M+H]+,153.25
COC(=O)CSc1nnc2[nH]c3ccccc3n12,[M+Na]+,164.39
CC1CCN(Cn2nc(-c3cccc(S(=O)(=O)N4CCOCC4)c3)n(Cc3ccc(F)cc3)c2=S)CC1,[M-H]-,224.68
Cc1cc(NC(=O)C(C)Sc2nc3ncccn3n2)on1,[M-H]-,174.83
NC(=O)CCC(NC(=O)c1ccc(Cl)cc1)C(=O)N1CCCC1,[M-H]-,183.81
O=C(Cc1nnc2[nH]c3ccccc3n2c1=O)c1ccc(Cl)cc1,[M-H]-,174.74
COC(=O)c1ccoc1Cn1nnn(-c2ccccc2)c1=O,[M+H]+,163.92
COc1ccccc1Nc1nn(CN(CC2CCCO2)CC2CCCO2)c(=S)s1,[M-H]-,211.57
CN(C)c1ccc(C(=O)Nc2ccc(Cl)cc2)cc1,[M-H]-,167.5
CCOc1ccc(C2CCCN2CN2C(=O)NC3(CCCCCC3)C2=O)cc1,[M-H]-,197.92
CN(C)C(=O)CN(C)c1cnn(-c2ccc(C(F)(F)F)cn2)c(=O)c1Cl,[M+H]+,183.94
COc1ccc2cc(CN(C)Cc3cc(=O)n(C)c(=O)n3C)ccc2c1,[M+H]+,175.21
CCOCCn1c(CNc2ccc(C)cc2)nc2c1c(=O)n(C)c(=O)n2C,[M+Na]+,197.42
CCCC(C)NS(=O)(=O)c1ccc(Cl)c(Cl)c1,[M-H]-,161.77
Cn1c(N)c(C(=O)CSc2ccc3c(c2)OCCO3)c(=O)n(C)c1=O,[M+Na]+,188.5
COc1ccccc1-c1nnc(SCc2nnsc2Cl)n1CCc1ccccc1,[M+H]+,195.09
COC(=O)c1c(C)oc(C)c1S(=O)(=O)N1CCN(C(=O)c2ccc(N3CCOCC3)cc2)CC1,[M-H]-,217.01
COc1cc(C2C(C(N)=O)=C(C)Nc3ncnn32)ccc1OC(F)F,[M+H]+,183.07
O=C(Nc1c2c(nc3c1CCC3)CCCC2)c1ccccc1Br,[M+Na]+,191.24
N#Cc1ccc(CS(=O)(=O)NCCc2ccccc2)cc1,[M+Na]+,179.01
O=C(CC1C=CCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,[M+H]+,178.41
O=C(CC1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,[M+Na]+,190.57
Cc1ccccc1-c1nn(CN2CCN(Cc3nc4ccccc4s3)CC2)c(=S)n1C,[M+H]+,214.36
COc1ccc(-c2cc(N(Cc3cc(=O)n4cccc(C)c4n3)Cc3cc(=O)n4cccc(C)c4n3)ccc2OC)cc1,[M-H]-,236.45
NC(=O)c1cccc(NC(=O)CCc2nc3ccccc3s2)c1,[M-H]-,189.4
CCOc1ccc(N2C(=O)C(=O)N(CC(=O)NC)C2=O)cc1OCC,[M+H]+,192.24
O=C(COc1ccccc1)N(c1nccs1)C1CCCCC1,[M+Na]+,187.17
CC=CC=CC(=O)Nc1cccc(C(=O)OC)c1,[M+Na]+,168.42
CCOc1cccc2cc(C(C)NS(=O)(=O)c3ccc4c(c3)OCCO4)oc12,[M-H]-,191.43
CCCC1(c2ccccc2)NC(=O)N(CC(=O)N2CC(=O)Nc3ccccc32)C1=O,[M+Na]+,191.98
CCS(=O)(=O)N1CCC(NC(=O)Cc2nc(-c3cccs3)oc2C)CC1,[M+H]+,188.17
COc1ccc(CN(C)S(=O)(=O)c2ccccc2OC(F)(F)F)c(OC)c1,[M-H]-,181.5
CCOC(=O)c1cccnc1Sc1ccc2c(c1)OCCO2,[M+H]+,173.27
Cc1ccc(S(C)(=O)=O)cc1C(=O)OCc1cc(Cl)c2c(c1)OCCO2,[M+Na]+,189.8
CN(CC(=O)NCCc1ccccc1)S(=O)(=O)c1ccc(F)cc1,[M+H]+,181.52
Cc1c(C(=O)NCC(=O)NC(C)C)oc2ccc(Br)cc12,[M-H]-,179.3
CCCCN(C(=O)c1cccc(OC(F)F)c1)c1c(N)n(CCC)c(=O)[nH]c1=O,[M+H]+,195.1
CCSc1nnc(NC(=O)[C@@H](NC(=O)c2ccccc2Br)C(C)C)s1,[M+Na]+,201.06
CCN(C(=O)COC(=O)c1ccccc1NCc1ccco1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,[M+H]+,222.54
O=C(NC1CCCc2ccccc21)c1cnccn1,[M+H]+,172.81
CC(Sc1nnc2[nH]c3ccccc3n12)C(=O)c1cccc(Cl)c1,[M+H]+,179.18
Cc1ccccc1CC(=O)NCCN(C)c1ccccc1,[M+H]+,171.69
CC(C)CCC1(C)NC(=O)N(Cc2nnc(-c3ccccc3)o2)C1=O,[M-H]-,185.13
Cn1nc(C(=O)NC2CCCCCCC2)c2ccccc2c1=O,[M-H]-,190.4
O=C(Cn1cc(Br)c(=O)[nH]c1=O)NCc1ccc(F)cc1,[M+H]+,177.85
CCN1C(=O)C(=O)N(CC(=O)c2cc(C)sc2C)C1=O,[M+H]+,166.32
CC(=O)c1ccc(NC(=O)C(C)Sc2nnc(-c3ccccc3Br)o2)cc1,[M-H]-,203.55
CCC(C)CCCNc1nnc(SCC(=O)NC2CCCC2)s1,[M+H]+,176.81
O=C(CCn1[nH]c(=O)c2ccccc2c1=O)NC1CCSc2ccc(Cl)cc21,[M+H]+,197.22
Cc1cccc(OCc2nc3c4ccccc4[nH]c(=O)n3n2)c1,[M-H]-,175.5
Cc1noc(C)c1C(=O)OCC(=O)N1CCCc2ccccc21,[M+Na]+,184.64
CSCCC(NC(=O)c1ccco1)C(=O)OCC(=O)NC(=O)Nc1ccc2c(c1)OCCO2,[M+H]+,213.67
COCCN(C(=O)c1cc(Cl)ccn1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,[M+H]+,195.43
COc1ccc(N2CCN(Cn3nc4c(Cl)cc(Cl)cn4c3=S)CC2)cc1,[M+Na]+,204.84
CNC(=O)c1nn(CN(CC(C)C)CC(C)C)c(=O)c2ccccc12,[M+H]+,194.03
Cc1ccccc1NC(=O)CN1CC(=O)Nc2ccccc21,[M+Na]+,185.79
CCN(CC)c1ccc(C(=O)OCc2cc(=O)n3cc(Br)ccc3n2)cc1,[M+H]+,209.4
Cc1c(C(=O)OC(C)C(=O)N2CCCCCC2)cnn1-c1ccccc1,[M+Na]+,200.27
CC1(C2CC2)NC(=O)N(CC(=O)NCCSc2ccc(Cl)cc2)C1=O,[M-H]-,190.6
NS(=O)(=O)c1ccc(F)c(Cl)c1,[M-H]-,134.14
O=C(C1CCCN1S(=O)(=O)c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,[M+Na]+,211.63
C=CCn1c(=O)c2ccccc2n2c(SCCN3CCCCC3)nnc12,[M+H]+,185.81
O=C(Cc1ccc2c(c1)CCC2)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,[M+H]+,196.45
CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)O,[M+H]+,330.6
O=C(c1csc(-c2ccsc2)n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,[M-H]-,206.55
CC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,[M+H]+,341.9
CCCCOc1ccc(C(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)cc1,[M+Na]+,219.82
COc1ccc(O)c(C(=O)C=Cc2ccccc2OC)c1,[M+H]+,168.19
O=c1c(Cl)c(N2CCN(Cn3nc4n(c3=O)CCCCC4)CC2)cnn1-c1ccccc1,[M-H]-,203.59
O=S(=O)(Nc1nc2ccccc2nc1N1CCOCC1)c1ccccc1C(F)(F)F,[M-H]-,192.71
C=CCn1c(SCc2nnc(-c3ccco3)o2)nnc1C1CCCCC1,[M+H]+,190.14
CC(C)CCC1(C)NC(=O)N(Cc2nnc(-c3ccccc3)o2)C1=O,[M+H]+,187.52
O=C(NCc1ccccc1)NC1(C(=O)N2CCN(c3nccs3)CC2)CCCC1,[M+Na]+,194.32
O=C(Nc1ccccc1F)Nc1ncc(Cl)cc1Cl,[M+H]+,158.74
Cc1noc(C)c1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,[M+H]+,177.79
O=C(CN(CC(=O)N1CCCC1)S(=O)(=O)c1ccc(F)cc1)N1CCCC1,[M+H]+,189.65
O=C(OCc1cc2c(cc1Br)OCO2)c1ccco1,[M-H]-,181.68
O=S(=O)(c1ccc(-c2ccc(S(=O)(=O)n3cccn3)cc2)cc1)n1cccn1,[M-H]-,191.77
CCC(=O)Nc1ccc(C(=O)COc2ncnc3sccc23)cc1,[M+H]+,187.71
CC1Oc2ccccc2OC1C(=O)N(C)Cc1nc2ccccc2c(=O)[nH]1,[M-H]-,189.14
C=CCOc1ccc(CN(C)Cc2cccc(S(=O)(=O)N(C)C)c2)cc1,[M+H]+,195.83
CN(Cc1cccs1)C(=O)CSc1nc2ccsc2c(=O)n1C,[M+H]+,180.89
CCCCn1c(=O)[nH]c(=O)c2c1nc(-c1ccccn1)n2CC,[M+H]+,174.3
CC(c1ccc(S(C)(=O)=O)cc1)N(C)S(=O)(=O)c1ccc(C(F)(F)F)cc1,[M+Na]+,195.17
Cc1cc(=O)c(C(=O)N(C)Cc2cnn(-c3ccccc3)c2)nn1-c1ccccc1,[M-H]-,193.97
O=C(NCC(=O)N1CCc2sccc2C1)c1ccccc1Cl,[M-H]-,183.37
Cc1cc(Cl)ccc1NC(=O)C(C)NC(=O)C(C)(C)C,[M-H]-,174.08
O=C(Nc1nncs1)C1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)CC1,[M-H]-,181.3
CCSc1nc2ccccc2c(=O)n1CC1CCCO1,[M+H]+,166.41
Cc1nc(N2CCOCC2)[nH]c(=O)c1CCC(=O)N1CCN(c2ncccn2)CC1,[M-H]-,199.52
ClC1(Cl)CC1CSc1nnc2[nH]c3ccccc3n12,[M+H]+,173.78
CCCCC(=O)NCc1ccccc1CS(=O)(=O)N1CCOCC1,[M+H]+,184.5
CCCCNC(=O)c1n[nH]c2ccccc12,[M+H]+,150.4
Cc1nc2ncnn2c(C)c1CCC(=O)NCCc1ccc(C(F)(F)F)cc1,[M+H]+,178.85
O=C(Cn1nnc(-c2ccc(Cl)cc2)n1)c1cccc(N2CCCC2=O)c1,[M+H]+,185.42
CCOC(=O)N1CCC(Nc2ncnc3c2oc2ccccc23)CC1,[M-H]-,188.64
Cc1ccc(S(N)(=O)=O)cc1F,[M-H]-,136.65
COC(=O)C12CC3(C)CC(C)(C1)CC(C(=O)OC)(C3)C2,[M+Na]+,179.02
CCCC(NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)c1ccccc1,[M+H]+,189.5
COc1ccc2c(C)c(CCC(=O)NC(C)C(C)C)c(=O)oc2c1,[M-H]-,180.58
CC=CC=CC(=O)Nc1cccc(C(=O)OC)c1,[M-H]-,163.89
O=C(OCc1nnc(-c2cccs2)o1)c1cc2c(s1)CCC2,[M+H]+,181.85
COc1cc(CNC(=O)C2CCN(C(=O)C(C)(C)C)CC2)cc(OC)c1OC,[M+H]+,190.12
CCCCNC(=O)Cn1cnc2ccsc2c1=O,[M+Na]+,172.72
Cc1cc(CSc2nnc(C3COc4ccccc4O3)n2C)no1,[M+Na]+,176.0
Cc1csc(C(C#N)=Cc2ccc3c(c2)OCCO3)n1,[M+H]+,168.29
COCCn1c(-c2ccccn2)nc2c1c(=O)[nH]c(=O)n2CC(C)C,[M+H]+,183.7
O=C(OCn1nnc2ccccc2c1=O)c1ccc(Br)s1,[M-H]-,187.45
CN(C)S(=O)(=O)c1cccc(CSc2ncc(-c3ccc(F)cc3)o2)c1,[M+H]+,187.05
CCc1ccc(-c2nc(S)n(CN3CCN(S(=O)(=O)c4cccs4)CC3)n2)cc1,[M+H]+,199.19
O=S(=O)(NC1CCC(c2ccccc2)CC1)c1cccs1,[M-H]-,178.86
O=C(Nc1ccc(Cl)cc1F)c1ccc2ccccc2n1,[M-H]-,164.8
Fc1ccccc1Nc1nn(CN(Cc2cccnc2)C2CC2)c(=S)s1,[M+Na]+,199.61
O=C(c1cnccn1)N1CCc2[nH]c3ccc(F)cc3c2C1,[M-H]-,168.65
CC(c1ccccc1)n1c(S)nnc1-c1cccc(S(=O)(=O)N2CCOCC2)c1,[M-H]-,197.96
